benchmark_mode,objective_type,budget_normalization,experiment_group,dataset_name,target_mode,batch_id,fixed_batch_seed,batch_size,batch_class_counts,ansatz_type,gate_set,encoding_type,feature_map,entanglement_topology,entangler_type,loss_type,readout_type,n_qubits,reference_depth,depth,target_entangling_budget,actual_entangling_budget,gates_per_layer,run_id,layer_id,layer_mean_abs_grad,layer_spatial_grad_variance,layer_grad_norm,layer_max_abs_grad,layer_min_abs_grad,layer_near_zero_ratio
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,18,7,0.006101044402144244,0.00010661847461663233,0.05084086653926092,0.03140603474770959,1.4467004570325036e-18,0.4166666666666667
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,19,0,0.007232074675597548,9.4748920403678e-05,0.04794291421841472,0.024921219688646263,3.2077513509727075e-05,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,19,1,0.010195480883972048,0.00012654063427924202,0.05777849132455574,0.02154643626895767,0.00048505590793245,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,19,2,0.009867404874098942,0.0001475536890933134,0.06252113088916518,0.03072850567079377,0.00019235145165299658,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,19,3,0.008710379396553603,0.00010579799711779048,0.05113285612442094,0.02118782056646039,0.001360437917512887,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,19,4,0.008386435260210085,0.00010734921041735089,0.052452841714876276,0.028419697590453964,0.00043067589730955407,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,19,5,0.009541296860874682,0.00013323519664577821,0.056570005590805564,0.023037056792452704,0.0004460766124096526,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,19,6,0.008910436972200472,0.00011881718042708436,0.054181505518006885,0.022173600740151844,0.0005073720733245577,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,8,8,64,64,8,19,7,0.006298680952121635,0.00010398748235488803,0.051412467100141364,0.02409895894589946,4.798664708708329e-20,0.4166666666666667
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,20,0,0.005665943025789824,4.727592719621081e-05,0.03525669859085783,0.018300915751679907,0.0001265446421375562,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,20,1,0.008681143824157017,0.0001053568817711528,0.05258283483043771,0.025238563586889508,0.0012521707206696701,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,20,2,0.008098116647358334,9.561213393616205e-05,0.048136057432387185,0.02558548809917189,0.0010327899827449701,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,20,3,0.011747726284262608,0.00020363447306198947,0.07229884326323421,0.036414636996107745,0.00029586784096555805,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,20,4,0.009331754697967829,0.00012213417304840837,0.054147996712983586,0.021664235708964405,0.00014817877838728573,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,20,5,0.00957724096659202,0.0001574659499457593,0.061491012418772945,0.02912849052932665,0.00018495589924450665,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,20,6,0.010166697854727673,0.00013931963550472564,0.05784760081750809,0.02243148341449586,0.0014439746519795842,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,20,7,0.010084346290234865,0.00017814507748295654,0.06575711568860278,0.03596032410830068,2.6683745355209738e-05,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,20,8,0.00897669837977219,0.00010108092926260931,0.049328187048378866,0.016255246778277485,0.001083449649975293,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,20,9,0.009395003890185053,0.00015617012194309187,0.0654562970515107,0.038477743136136666,4.000983043808779e-06,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,20,10,0.008549989617716377,0.00012934422166346649,0.05614128109368308,0.03602950793241602,0.00013926996438939692,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,20,11,0.008394207577768624,8.643378393860344e-05,0.0502533918955163,0.020946445708932948,0.00015732038399883397,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,20,12,0.008017501169051354,0.00010001528690973371,0.05340667102322851,0.026352174700443712,5.814552908357199e-05,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,20,13,0.01028400128437978,0.00011512269770012547,0.058507584591858994,0.022846246045922433,0.0005047377013014901,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,20,14,0.009660096554648978,0.00013197324392377787,0.05646169880746867,0.025003698982207875,0.0005389944868995347,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,20,15,0.0074306345300032385,0.00018140185533015838,0.0661462651762527,0.03488948850418534,2.6829043722586867e-19,0.4166666666666667
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,21,0,0.008108472442993899,0.00011574582101260042,0.052898997749580484,0.029758473361370365,0.0003750125957469486,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,21,1,0.008725655205991799,0.00015134980640274973,0.06212998202582479,0.03123866001799292,0.00027310133688531043,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,21,2,0.009025735816938949,0.00011982881062665354,0.05365052250742851,0.021669212794742237,0.0006735232760822487,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,21,3,0.009265600224571324,0.0001380629903754713,0.05769143471520025,0.02595899647650665,0.0007404232462384472,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,21,4,0.009659259755937151,0.00012698156462062082,0.05524431274859194,0.021593824086119227,0.0006808051554877664,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,21,5,0.00987741275325689,0.000121626940176277,0.0581226778527267,0.02863219702723306,0.00036619844830303866,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,21,6,0.009359308469158908,0.0001314924919705955,0.056723907022551534,0.027282725444983953,0.0006175296107752675,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,21,7,0.011050623330992047,0.00015751716226426423,0.062048373561394234,0.023565562415494443,0.0007139846807320892,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,21,8,0.010067561626968764,0.00014717750955974064,0.06015040413284759,0.026881560543767676,0.00015924862936253005,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,21,9,0.009773091440772158,0.00014013055137198174,0.05883181645853859,0.025152079340206204,5.050523976971293e-05,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,21,10,0.009184594471559034,0.00010063918113507556,0.05390298203227003,0.02227169433557854,0.0011782805057784593,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,21,11,0.00941894209056195,0.0001238823127869121,0.055438108343768354,0.020072006896665925,0.0007931262221968095,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,21,12,0.007581551584949109,8.85537300553302e-05,0.0463527412171231,0.018511415544836096,0.0001397698744080645,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,21,13,0.00873962316701435,0.00010979792980028771,0.05193265238709752,0.022628810225788682,0.0007232964342857116,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,21,14,0.010292282797479523,0.00013641595257275272,0.05916264498182025,0.023445338612074422,0.0020045014124148034,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,21,15,0.005348929479103821,8.48734877657893e-05,0.04625102621778388,0.03329342203191175,1.5364457297226902e-19,0.4166666666666667
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,22,0,0.007377739517996601,7.06662797233645e-05,0.04308234156623198,0.019611843296366557,0.0005832780329938494,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,22,1,0.009120517988499898,0.00010780656278148993,0.0520025069271907,0.027558899052196034,0.0017134983302389234,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,22,2,0.007037703521607097,7.69820593779873e-05,0.04676724550789462,0.019397697571766185,0.0006551098922900284,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,22,3,0.011208883288234037,0.00014753071198767234,0.06124924948839509,0.022719305614706906,0.00052581263210323,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,22,4,0.007178545771732959,7.610452950548147e-05,0.0427710268508296,0.018936650494936254,0.00045391070081529997,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,22,5,0.006284248742019179,5.646876496878594e-05,0.037285835363469674,0.016020767013553684,0.00018992424564413107,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,22,6,0.007313371089502685,7.139382876743212e-05,0.041768467143396014,0.015184324538702727,0.0003732149924747625,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,22,7,0.010338457014535828,0.00016913271498174165,0.06482063722773333,0.032175222243240986,0.0004087969372413777,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,22,8,0.01027565464813785,0.00015954478746688726,0.06233523996442967,0.027590082114727254,0.0005257847239830741,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,22,9,0.009187847300551895,0.00011512416042761361,0.05276892818646987,0.018298813920945258,0.0005339254876753794,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,22,10,0.00774312333634275,8.920158396923887e-05,0.04740448851655275,0.020067881362834036,0.0005027396849370145,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,22,11,0.007744649608326305,0.00010565527296778298,0.05035613636383463,0.02362109598918416,0.00010691358523639552,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,22,12,0.011902333898726488,0.00024317528623476374,0.07680121312443813,0.03708734676538264,9.222209049013566e-05,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,22,13,0.008263571449044795,9.626699165421776e-05,0.04809666699306239,0.021213599272322456,0.0020275232822253558,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,22,14,0.007926875854791203,0.00010157962390405733,0.050336967568102305,0.02015687009202489,0.0002480757083820299,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,22,15,0.005149316142048543,8.701502238470575e-05,0.0457329445296298,0.026185629157967398,4.924653640777576e-19,0.4166666666666667
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,23,0,0.007335458303470251,8.95571574271426e-05,0.04650393729749423,0.02495311201130557,4.526884650373191e-05,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,23,1,0.00936805134158415,9.906975998662612e-05,0.054252598654061096,0.02089209885577976,0.0007764807468275967,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,23,2,0.009754212474479189,0.00014041495405317796,0.059166210270534175,0.02398691961815609,0.0008830880988050021,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,23,3,0.010387051397809014,0.00013518522124201875,0.06011652310300749,0.020703547121047626,3.900064691585853e-05,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,23,4,0.008304960121173476,0.00011274966310469358,0.0522604569954119,0.023624672433596068,0.0010609462428277966,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,23,5,0.013271141735506411,0.00022851831598544865,0.07466583150685187,0.029124992153624678,8.90627120423565e-05,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,23,6,0.007504845459865207,0.00011300312253817138,0.05339524146263066,0.030764934310545094,0.00043137245382107725,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,23,7,0.009630004891019612,0.00014009751255977113,0.05806132477645139,0.0268061656143947,0.0007300784989209431,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,23,8,0.010764039542957016,0.0001420237858961518,0.05839879600216232,0.018154952242483664,0.0015419601200459228,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,23,9,0.006582297816801392,6.399182334111992e-05,0.03962425108036644,0.01734702098561118,0.00011133628417669093,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,23,10,0.006957757684902972,7.540911765750277e-05,0.04260105853107661,0.01917826559674843,0.0003402668693645882,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,23,11,0.007194013609740111,6.259253753911954e-05,0.03953665398194657,0.014189865145065296,0.0006962334181879722,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,23,12,0.010784071391790726,0.0001471094159734221,0.06077222678021989,0.02200538371301056,0.00033144797856377896,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,23,13,0.007207890236504128,7.906391076253315e-05,0.046500297846268315,0.017822609065123188,5.0764023759866704e-05,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,23,14,0.012807083960667417,0.0002392377726030913,0.07736197500366838,0.03101088791195367,0.0010332391862723656,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,23,15,0.006553311568487845,0.0001368542307838377,0.05879820784295108,0.03566049430825835,4.1976599033472877e-19,0.4166666666666667
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,24,0,0.007199556341091165,6.791696206370091e-05,0.04093205269778371,0.0181651546024965,0.00018539155959200384,0.0
task_aware_bp,supervised_loss,same_depth,heart_8q_task_aware,heart_disease,binary_subset,0,42,16,"{0: 9, 1: 7}",hea,RX_RY_RZ_CNOT,angle,ry_angle,circular,cnot,binary_cross_entropy,single_qubit_z,8,16,16,128,128,8,24,1,0.007770968202496414,8.224055652819133e-05,0.04481521889405127,0.019384829968612422,0.00030230455697400965,0.0
